period,trait,uid,consec_diff_idx,n_pool,consec_diff,group_mean,group_sd,test,p_vs_mean,p_vs_zero,bonf_mean,rank_mean,sig_mean,bonf_zero,rank_zero,sig_zero
Yayoi,xbi1,Fukahori_6,2,26,0.34999999999999964,0.03461538461538463,0.1701582973405826,grubbs,0.06283345867773886,0.037339082605703566,6.702412868632708e-5,89,n.s.,6.720430107526882e-5,91,n.s.
Yayoi,xbi1,miyanomoto_14,1,26,-0.15999999999999925,0.03461538461538463,0.1701582973405826,grubbs,0.2611333146321029,0.35752341141960386,7.727975270479135e-5,188,n.s.,8.431703204047218e-5,242,n.s.
Yayoi,xbi1,miyanomoto_14,2,26,0.23999999999999932,0.03461538461538463,0.1701582973405826,grubbs,0.2349871493311264,0.16300485946256138,7.656967840735069e-5,182,n.s.,7.429420505200595e-5,162,n.s.
Yayoi,xbi1,Miyanomoto_18,1,26,-0.040000000000000036,0.03461538461538463,0.1701582973405826,grubbs,0.6698924100104168,0.8194604678977851,1.3404825737265417e-4,462,n.s.,1.9083969465648855e-4,573,n.s.
Yayoi,xbi1,Miyanomoto_18,2,26,-0.009999999999999787,0.03461538461538463,0.1701582973405826,grubbs,0.799027374743554,0.9545194031800148,1.9011406844106465e-4,572,n.s.,7.246376811594203e-4,766,n.s.
Yayoi,xbi1,Miyanomoto_35,1,26,-0.03000000000000025,0.03461538461538463,0.1701582973405826,grubbs,0.7121290853297918,0.864112981041455,1.4367816091954023e-4,487,n.s.,2.4509803921568627e-4,631,n.s.
Yayoi,xbi1,Miyanomoto_35,2,26,0.10000000000000053,0.03461538461538463,0.1701582973405826,grubbs,0.7088485291953345,0.5672264668077013,1.4245014245014247e-4,484,n.s.,1.0989010989010989e-4,380,n.s.
Yayoi,xbi1,miyanomoto_36,1,26,-0.040000000000000036,0.03461538461538463,0.1701582973405826,grubbs,0.6698924100104168,0.8194604678977851,1.3440860215053763e-4,463,n.s.,1.9157088122605365e-4,574,n.s.
Yayoi,xbi1,miyanomoto_36,2,26,-0.17999999999999972,0.03461538461538463,0.1701582973405826,grubbs,0.21401333154618501,0.2995333963600298,7.564296520423601e-5,174,n.s.,7.987220447284345e-5,209,n.s.
Yayoi,xbi2,Fukahori_11,1,28,0.4299999999999997,0.03928571428571418,0.1571488695338506,grubbs,0.010309872656177565,0.0041864111687089384,6.426735218508998e-5,57,n.s.,6.443298969072165e-5,59,n.s.
Yayoi,xbi2,Fukahori_11,2,28,0.15000000000000036,0.03928571428571418,0.1571488695338506,grubbs,0.49134970044131987,0.34939584694007964,1.0121457489878543e-4,341,n.s.,8.223684210526316e-5,227,n.s.
Yayoi,xbi2,Fukahori_16,1,28,0.1299999999999999,0.03928571428571418,0.1571488695338506,grubbs,0.5734020575698648,0.4183016754103023,1.1363636363636364e-4,395,n.s.,9.074410163339384e-5,284,n.s.
Yayoi,xbi2,Fukahori_16,2,28,0.25,0.03928571428571418,0.1571488695338506,grubbs,0.18515695356786027,0.11347775374737502,7.451564828614009e-5,164,n.s.,7.204610951008646e-5,141,n.s.
Yayoi,xbi2,Fukahori_17,1,28,-0.020000000000000462,0.03928571428571418,0.1571488695338506,grubbs,0.7133450789415041,0.9014766350202554,1.4450867052023122e-4,489,n.s.,3.3557046979865775e-4,686,n.s.
Yayoi,xbi2,Fukahori_17,2,28,0.3199999999999994,0.03928571428571418,0.1571488695338506,grubbs,0.07372443295482439,0.03962851468668265,6.711409395973155e-5,90,n.s.,6.729475100942127e-5,92,n.s.
Yayoi,xbi2,Fukahori_19,1,28,0.0600000000000005,0.03928571428571418,0.1571488695338506,grubbs,0.8979758212731866,0.7100384231013477,3.9370078740157485e-4,708,n.s.,1.4124293785310735e-4,481,n.s.
Yayoi,xbi2,Fukahori_19,2,28,-0.010000000000000675,0.03928571428571418,0.1571488695338506,grubbs,0.7601486197492551,0.9506491380367202,1.666666666666667e-4,535,n.s.,5.813953488372093e-4,749,n.s.
Yayoi,xbi2,Fukahori_4,1,28,0.009999999999999787,0.03928571428571418,0.1571488695338506,grubbs,0.8561305487654853,0.9506491380367246,2.747252747252747e-4,653,n.s.,5.882352941176471e-4,750,n.s.
Yayoi,xbi2,Fukahori_4,2,28,0.020000000000000462,0.03928571428571418,0.1571488695338506,grubbs,0.9049792611521158,0.9014766350202554,4.237288135593221e-4,717,n.s.,3.4013605442176874e-4,688,n.s.
Yayoi,xbi2,Fukahori_6,1,28,-0.10000000000000053,0.03928571428571418,0.1571488695338506,grubbs,0.3854175365790248,0.5345528949742404,8.59106529209622e-5,253,n.s.,1.0593220338983052e-4,363,n.s.
Yayoi,xbi2,Fukahori_6,2,28,-0.27000000000000046,0.03928571428571418,0.1571488695338506,grubbs,0.047325144364009634,0.0861330623866808,6.648936170212766e-5,83,n.s.,6.944444444444444e-5,115,n.s.
Yayoi,xbi2,miyanomoto_14,1,28,0.02999999999999936,0.03928571428571418,0.1571488695338506,grubbs,0.9541703911407018,0.8526590651463403,8.928571428571429e-4,779,n.s.,2.2624434389140272e-4,614,n.s.
Yayoi,xbi2,miyanomoto_14,2,28,-0.03000000000000025,0.03928571428571418,0.1571488695338506,grubbs,0.6675401495436986,0.8526590651463359,1.3297872340425532e-4,459,n.s.,2.2522522522522523e-4,613,n.s.
Yayoi,xbi2,Miyanomoto_18,1,28,0.020000000000000462,0.03928571428571418,0.1571488695338506,grubbs,0.9049792611521158,0.9014766350202554,4.2735042735042735e-4,718,n.s.,3.4246575342465754e-4,689,n.s.
Yayoi,xbi2,Miyanomoto_18,2,28,0,0.03928571428571418,0.1571488695338506,grubbs,0.8077975962765831,1,1.976284584980237e-4,582,n.s.,0.003125,819,n.s.
Yayoi,xbi2,miyanomoto_20,1,28,0.10000000000000053,0.03928571428571418,0.1571488695338506,grubbs,0.7067369203747399,0.5345528949742404,1.4204545454545457e-4,483,n.s.,1.0615711252653928e-4,364,n.s.
Yayoi,xbi2,miyanomoto_20,2,28,-0.020000000000000462,0.03928571428571418,0.1571488695338506,grubbs,0.7133450789415041,0.9014766350202554,1.4492753623188405e-4,490,n.s.,3.3783783783783786e-4,687,n.s.
Yayoi,xbi2,Miyanomoto_21,1,28,-0.16999999999999993,0.03928571428571418,0.1571488695338506,grubbs,0.18825189428592004,0.2877916592205535,7.48502994011976e-5,167,n.s.,7.7399380804953565e-05,189,n.s.
Yayoi,xbi2,Miyanomoto_21,2,28,-0.17999999999999972,0.03928571428571418,0.1571488695338506,grubbs,0.16733274526790348,0.25976946790291155,7.407407407407407e-5,160,n.s.,7.656967840735069e-5,182,n.s.
Yayoi,xbi2,miyanomoto_23,1,28,0,0.03928571428571418,0.1571488695338506,grubbs,0.8077975962765831,1,1.984126984126984e-4,583,n.s.,0.0033333333333333335,820,n.s.
Yayoi,xbi2,miyanomoto_23,2,28,0.1200000000000001,0.03928571428571418,0.1571488695338506,grubbs,0.6165980227076535,0.45539702520778,1.2254901960784314e-4,427,n.s.,9.578544061302682e-5,313,n.s.
Yayoi,xbi2,Miyanomoto_35,1,28,0.33999999999999986,0.03928571428571418,0.1571488695338506,grubbs,0.05429972628945109,0.027957503129831657,6.675567423230975e-5,86,n.s.,6.684491978609626e-5,87,n.s.
Yayoi,xbi2,Miyanomoto_35,2,28,-0.08999999999999986,0.03928571428571418,0.1571488695338506,grubbs,0.4208941399140045,0.5764420128413079,9.124087591240877e-5,287,n.s.,1.1160714285714287e-4,387,n.s.
Yayoi,xbi2,miyanomoto_36,1,28,0.08000000000000007,0.03928571428571418,0.1571488695338506,grubbs,0.8009448772229328,0.619734394163394,1.9083969465648855e-4,573,n.s.,1.1961722488038278e-4,417,n.s.
Yayoi,xbi2,miyanomoto_36,2,28,-0.08000000000000007,0.03928571428571418,0.1571488695338506,grubbs,0.45811187413399,0.619734394163394,9.541984732824427e-5,311,n.s.,1.1933174224343676e-4,416,n.s.
Yayoi,xbi2,miyanomoto_9,1,28,-0.0600000000000005,0.03928571428571418,0.1571488695338506,grubbs,0.5374960888244475,0.7100384231013477,1.091703056768559e-4,377,n.s.,1.4084507042253522e-4,480,n.s.
Yayoi,xbi2,miyanomoto_9,2,28,0.0699999999999994,0.03928571428571418,0.1571488695338506,grubbs,0.8491902774502924,0.6643104365401593,2.631578947368421e-4,645,n.s.,1.2919896640826875e-4,448,n.s.
Yayoi,xbm1,Fukahori_15,1,22,-0.009999999999999787,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.4159601532309209,7.02247191011236e-5,123,n.s.,8.880994671403198e-5,272,n.s.
Yayoi,xbm1,Fukahori_15,2,22,-0.02999999999999936,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.4159601532309209,7.032348804500703e-5,124,n.s.,8.896797153024912e-5,273,n.s.
Yayoi,xbm1,Fukahori_2002-8-A,1,22,0,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.10226862258742972,7.00280112044818e-5,121,n.s.,7.062146892655367e-5,127,n.s.
Yayoi,xbm1,Fukahori_2002-8-A,2,22,0.019999999999999574,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.10226862258742972,7.012622720897616e-5,122,n.s.,7.072135785007073e-5,128,n.s.
Yayoi,xbm1,Fukahori_4,1,22,-0.13000000000000078,-0.0445454545454544,0.1505142699365926,dixon,0.4159601532309209,0.4159601532309209,8.818342151675486e-5,268,n.s.,8.94454382826476e-5,276,n.s.
Yayoi,xbm1,Fukahori_4,2,22,-0.1899999999999995,-0.0445454545454544,0.1505142699365926,dixon,0.4159601532309209,0.4159601532309209,8.8339222614841e-5,269,n.s.,8.960573476702509e-5,277,n.s.
Yayoi,xbm1,Fukahori_8,1,22,-0.14000000000000057,-0.0445454545454544,0.1505142699365926,dixon,0.4159601532309209,0.4159601532309209,8.865248226950355e-5,271,n.s.,8.992805755395684e-5,279,n.s.
Yayoi,xbm1,Fukahori_8,2,22,-0.22999999999999865,-0.0445454545454544,0.1505142699365926,dixon,0.4159601532309209,0.4159601532309209,8.880994671403198e-5,272,n.s.,9.009009009009009e-5,280,n.s.
Yayoi,xbm1,Fukahori_9,1,22,0,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.10226862258742972,7.062146892655367e-5,127,n.s.,7.102272727272728e-5,131,n.s.
Yayoi,xbm1,Fukahori_9,2,22,0,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.10226862258742972,7.072135785007073e-5,128,n.s.,7.112375533428166e-5,132,n.s.
Yayoi,xbm1,Fukahori_Takahoko,1,22,0.02000000000000135,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.10226862258742972,7.042253521126761e-5,125,n.s.,7.08215297450425e-5,129,n.s.
Yayoi,xbm1,Fukahori_Takahoko,2,22,-0.08000000000000007,-0.0445454545454544,0.1505142699365926,dixon,0.4159601532309209,0.4159601532309209,8.802816901408451e-5,267,n.s.,8.928571428571429e-5,275,n.s.
Yayoi,xbm1,miyanomoto_14,1,22,0.009999999999999787,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.10226862258742972,7.08215297450425e-5,129,n.s.,7.122507122507123e-5,133,n.s.
Yayoi,xbm1,miyanomoto_14,2,22,0.08999999999999986,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.10226862258742972,7.092198581560284e-5,130,n.s.,7.132667617689016e-5,134,n.s.
Yayoi,xbm1,miyanomoto_20,1,22,-0.3800000000000008,-0.0445454545454544,0.1505142699365926,dixon,0.4159601532309209,0.4159601532309209,8.912655971479502e-5,274,n.s.,9.041591320072333e-5,282,n.s.
Yayoi,xbm1,miyanomoto_20,2,22,-0.03999999999999915,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.4159601532309209,7.132667617689016e-5,134,n.s.,8.912655971479502e-5,274,n.s.
Yayoi,xbm1,miyanomoto_23,1,22,0.02000000000000135,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.10226862258742972,7.102272727272728e-5,131,n.s.,7.142857142857143e-5,135,n.s.
Yayoi,xbm1,miyanomoto_23,2,22,0.10999999999999943,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.10226862258742972,7.112375533428166e-5,132,n.s.,7.15307582260372e-5,136,n.s.
Yayoi,xbm1,miyanomoto_36,1,22,-0.14000000000000057,-0.0445454545454544,0.1505142699365926,dixon,0.4159601532309209,0.4159601532309209,8.896797153024912e-5,273,n.s.,9.025270758122745e-5,281,n.s.
Yayoi,xbm1,miyanomoto_36,2,22,0.08000000000000007,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.10226862258742972,7.122507122507123e-5,133,n.s.,7.163323782234958e-5,137,n.s.
Yayoi,xbm1,Okinoharu_12,1,22,-0.28999999999999915,-0.0445454545454544,0.1505142699365926,dixon,0.4159601532309209,0.4159601532309209,8.849557522123894e-5,270,n.s.,8.976660682226212e-5,278,n.s.
Yayoi,xbm1,Okinoharu_12,2,22,0.33000000000000007,-0.0445454545454544,0.1505142699365926,dixon,0.10226862258742972,0.10226862258742972,7.052186177715093e-5,126,n.s.,7.092198581560284e-5,130,n.s.
Yayoi,xbm2,Fukahori_15,1,16,0.3200000000000003,-0.015625000000000222,0.24568187424662297,dixon,0.2955482718052371,0.2955482718052371,7.92393026941363e-5,204,n.s.,7.886435331230284e-5,201,n.s.
Yayoi,xbm2,Fukahori_15,2,16,-0.15000000000000036,-0.015625000000000222,0.24568187424662297,dixon,0.9519553114779943,0.9519553114779943,7.692307692307692e-4,770,n.s.,6.172839506172839e-4,754,n.s.
Yayoi,xbm2,Fukahori_2002-8-A,1,16,-0.25,-0.015625000000000222,0.24568187424662297,dixon,0.9519553114779943,0.9519553114779943,7.575757575757576e-4,769,n.s.,6.097560975609756e-4,753,n.s.
Yayoi,xbm2,Fukahori_2002-8-A,2,16,0.1399999999999988,-0.015625000000000222,0.24568187424662297,dixon,0.2955482718052371,0.2955482718052371,7.911392405063291e-5,203,n.s.,7.874015748031497e-5,200,n.s.
Yayoi,xbm2,Fukahori_8,1,16,-0.009999999999999787,-0.015625000000000222,0.24568187424662297,dixon,0.2955482718052371,0.9519553114779943,7.936507936507937e-5,205,n.s.,6.024096385542169e-4,752,n.s.
Yayoi,xbm2,Fukahori_8,2,16,-0.07000000000000028,-0.015625000000000222,0.24568187424662297,dixon,0.9519553114779943,0.9519553114779943,7.8125e-4,771,n.s.,6.25e-4,755,n.s.
Yayoi,xbm2,miyanomoto_14,1,16,0.120000000000001,-0.015625000000000222,0.24568187424662297,dixon,0.2955482718052371,0.2955482718052371,7.94912559618442e-5,206,n.s.,7.898894154818326e-5,202,n.s.
Yayoi,xbm2,miyanomoto_14,2,16,0.40000000000000036,-0.015625000000000222,0.24568187424662297,dixon,0.2955482718052371,0.2955482718052371,7.961783439490447e-5,207,n.s.,7.911392405063291e-5,203,n.s.
Yayoi,xbm2,miyanomoto_20,1,16,0.23000000000000043,-0.015625000000000222,0.24568187424662297,dixon,0.2955482718052371,0.2955482718052371,7.987220447284345e-5,209,n.s.,7.936507936507937e-5,205,n.s.
Yayoi,xbm2,miyanomoto_20,2,16,0.11999999999999922,-0.015625000000000222,0.24568187424662297,dixon,0.2955482718052371,0.2955482718052371,8e-5,210,n.s.,7.94912559618442e-5,206,n.s.
Yayoi,xbm2,miyanomoto_23,1,16,-0.02999999999999936,-0.015625000000000222,0.24568187424662297,dixon,0.9519553114779943,0.9519553114779943,8.19672131147541e-4,774,n.s.,0.00064935064935064935,758,n.s.
Yayoi,xbm2,miyanomoto_23,2,16,0.10999999999999943,-0.015625000000000222,0.24568187424662297,dixon,0.2955482718052371,0.2955482718052371,7.974481658692185e-5,208,n.s.,7.92393026941363e-5,204,n.s.
Yayoi,xbm2,Miyanomoto_35,1,16,-0.23000000000000043,-0.015625000000000222,0.24568187424662297,dixon,0.9519553114779943,0.9519553114779943,7.936507936507937e-4,772,n.s.,6.329113924050633e-4,756,n.s.
Yayoi,xbm2,Miyanomoto_35,2,16,-0.20000000000000107,-0.015625000000000222,0.24568187424662297,dixon,0.9519553114779943,0.9519553114779943,8.064516129032258e-4,773,n.s.,6.41025641025641e-4,757,n.s.
Yayoi,xbm2,miyanomoto_36,1,16,-0.5600000000000005,-0.015625000000000222,0.24568187424662297,dixon,0.9519553114779943,0.9519553114779943,8.333333333333334e-4,775,n.s.,6.578947368421052e-4,759,n.s.
Yayoi,xbm2,miyanomoto_36,2,16,-0.19000000000000128,-0.015625000000000222,0.24568187424662297,dixon,0.9519553114779943,0.9519553114779943,8.474576271186442e-4,776,n.s.,6.666666666666668e-4,760,n.s.
Yayoi,xbp1,Fukahori_11,1,28,0.08999999999999986,0.03857142857142864,0.14933715981492116,grubbs,0.7374130271689299,0.556539699197721,1.5576323987538941e-4,514,n.s.,1.0893246187363835e-4,376,n.s.
Yayoi,xbp1,Fukahori_11,2,28,0.16999999999999993,0.03857142857142864,0.14933715981492116,grubbs,0.38882347503104064,0.26278149609673973,8.635578583765113e-5,256,n.s.,7.668711656441718e-5,183,n.s.
Yayoi,xbp1,Fukahori_16,1,28,-0.07000000000000028,0.03857142857142864,0.14933715981492116,grubbs,0.4774900684129758,0.6478473850454409,9.803921568627452e-5,325,n.s.,1.2376237623762376e-4,431,n.s.
Yayoi,xbp1,Fukahori_16,2,28,0.5400000000000009,0.03857142857142864,0.14933715981492116,grubbs,2.3291691471332738e-4,4.8172247048883696e-5,6.321112515802781e-5,44,n.s.,6.34517766497462e-5,47,*
Yayoi,xbp1,Fukahori_17,1,28,0.08999999999999986,0.03857142857142864,0.14933715981492116,grubbs,0.7374130271689299,0.556539699197721,1.5527950310559007e-4,513,n.s.,1.0869565217391305e-4,375,n.s.
Yayoi,xbp1,Fukahori_17,2,28,-0.009999999999999787,0.03857142857142864,0.14933715981492116,grubbs,0.7515324658958137,0.9480709962342511,1.644736842105263e-4,531,n.s.,5.555555555555556e-4,745,n.s.
Yayoi,xbp1,Fukahori_19,1,28,-0.019999999999999574,0.03857142857142864,0.14933715981492116,grubbs,0.7024878015215494,0.8963497745777915,1.392757660167131e-4,476,n.s.,3.225806451612903e-4,680,n.s.
Yayoi,xbp1,Fukahori_19,2,28,-0.030000000000001137,0.03857142857142864,0.14933715981492116,grubbs,0.654587205889765,0.8450418154005269,1.2853470437017997e-4,446,n.s.,2.145922746781116e-4,602,n.s.
Yayoi,xbp1,Fukahori_2002-8-A,1,28,-0.02999999999999936,0.03857142857142864,0.14933715981492116,grubbs,0.6545872058897735,0.8450418154005359,1.288659793814433e-4,447,n.s.,2.1645021645021645e-4,604,n.s.
Yayoi,xbp1,Fukahori_2002-8-A,2,28,0.0600000000000005,0.03857142857142864,0.14933715981492116,grubbs,0.8889900184758346,0.6955708489809099,3.448275862068966e-4,690,n.s.,1.3477088948787063e-4,464,n.s.
Yayoi,xbp1,Fukahori_4,1,28,-0.15000000000000036,0.03857142857142864,0.14933715981492116,grubbs,0.21293896615223798,0.3243461198123453,7.552870090634441e-5,173,n.s.,8.130081300813008e-5,220,n.s.
Yayoi,xbp1,Fukahori_4,2,28,-0.019999999999999574,0.03857142857142864,0.14933715981492116,grubbs,0.7024878015215494,0.8963497745777915,1.3966480446927376e-4,477,n.s.,3.246753246753247e-4,681,n.s.
Yayoi,xbp1,Fukahori_6,1,28,-0.06999999999999851,0.03857142857142864,0.14933715981492116,grubbs,0.47749006841298314,0.6478473850454494,9.823182711198429e-5,326,n.s.,1.2468827930174565e-4,434,n.s.
Yayoi,xbp1,Fukahori_6,2,28,-0.08000000000000007,0.03857142857142864,0.14933715981492116,grubbs,0.4374744220813582,0.6014543109857022,9.31098696461825e-5,298,n.s.,1.1389521640091117e-4,396,n.s.
Yayoi,xbp1,Fukahori_8,1,28,0.07000000000000028,0.03857142857142864,0.14933715981492116,grubbs,0.8377576323098477,0.6478473850454409,2.403846153846154e-4,627,n.s.,1.2406947890818859e-4,432,n.s.
Yayoi,xbp1,Fukahori_8,2,28,-0.02999999999999936,0.03857142857142864,0.14933715981492116,grubbs,0.6545872058897735,0.8450418154005359,1.2919896640826875e-4,448,n.s.,2.173913043478261e-4,605,n.s.
Yayoi,xbp1,miyanomoto_14,1,28,-0.08000000000000007,0.03857142857142864,0.14933715981492116,grubbs,0.4374744220813582,0.6014543109857022,9.328358208955224e-5,299,n.s.,1.1415525114155252e-4,397,n.s.
Yayoi,xbp1,miyanomoto_14,2,28,0.03999999999999915,0.03857142857142864,0.14933715981492116,grubbs,0.9925767139395901,0.7943480345813957,0.004545454545454546,824,n.s.,1.666666666666667e-4,535,n.s.
Yayoi,xbp1,miyanomoto_20,1,28,0.030000000000001137,0.03857142857142864,0.14933715981492116,grubbs,0.9554815359293489,0.8450418154005269,9.090909090909091e-4,780,n.s.,2.1551724137931037e-4,603,n.s.
Yayoi,xbp1,miyanomoto_20,2,28,0.019999999999999574,0.03857142857142864,0.14933715981492116,grubbs,0.9037179722293083,0.8963497745777915,4.166666666666667e-4,715,n.s.,3.289473684210526e-4,683,n.s.
Yayoi,xbp1,miyanomoto_23,1,28,0.06999999999999851,0.03857142857142864,0.14933715981492116,grubbs,0.8377576323098568,0.6478473850454494,2.4271844660194176e-4,629,n.s.,1.25e-4,435,n.s.
Yayoi,xbp1,miyanomoto_23,2,28,-0.1899999999999995,0.03857142857142864,0.14933715981492116,grubbs,0.12848101080573207,0.20939302217295241,7.267441860465116e-5,147,n.s.,7.530120481927712e-5,171,n.s.
Yayoi,xbp1,Miyanomoto_25,1,28,0.3899999999999997,0.03857142857142864,0.14933715981492116,grubbs,0.015881147559734254,0.0066650823885547154,6.485084306095979e-5,64,n.s.,6.476683937823834e-5,63,n.s.
Yayoi,xbp1,Miyanomoto_25,2,28,0.21999999999999975,0.03857142857142864,0.14933715981492116,grubbs,0.23128218189132557,0.14407530582819658,7.633587786259542e-5,180,n.s.,7.36377025036819e-5,156,n.s.
Yayoi,xbp1,Miyanomoto_35,1,28,0.009999999999999787,0.03857142857142864,0.14933715981492116,grubbs,0.852338544014114,0.9480709962342511,2.6595744680851064e-4,647,n.s.,5.617977528089888e-4,746,n.s.
Yayoi,xbp1,Miyanomoto_35,2,28,0.07000000000000028,0.03857142857142864,0.14933715981492116,grubbs,0.8377576323098477,0.6478473850454409,2.4154589371980678e-4,628,n.s.,1.2437810945273634e-4,433,n.s.
Yayoi,xbp1,miyanomoto_36,1,28,0.009999999999999787,0.03857142857142864,0.14933715981492116,grubbs,0.852338544014114,0.9480709962342511,2.6737967914438503e-4,648,n.s.,5.681818181818183e-4,747,n.s.
Yayoi,xbp1,miyanomoto_36,2,28,-0.019999999999999574,0.03857142857142864,0.14933715981492116,grubbs,0.7024878015215494,0.8963497745777915,1.400560224089636e-4,478,n.s.,3.2679738562091506e-4,682,n.s.
Yayoi,xbp2,Fukahori_11,1,24,-0.05000000000000071,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0.0798145499400833,6.765899864682003e-5,96,n.s.,6.839945280437756e-5,104,n.s.
Yayoi,xbp2,Fukahori_11,2,24,0.019999999999999574,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0,6.775067750677507e-5,97,n.s.,6.25e-5,35,*
Yayoi,xbp2,Fukahori_16,1,24,-0.07000000000000028,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0.0798145499400833,6.7842605156038e-5,98,n.s.,6.849315068493152e-5,105,n.s.
Yayoi,xbp2,Fukahori_16,2,24,0.4299999999999997,0.03375000000000002,0.21278305955781032,dixon,0,0,6.188118811881188e-5,27,*,6.188118811881188e-5,27,*
Yayoi,xbp2,Fukahori_19,1,24,0.10999999999999943,0.03375000000000002,0.21278305955781032,dixon,0,0,6.17283950617284e-5,25,*,6.17283950617284e-5,25,*
Yayoi,xbp2,Fukahori_19,2,24,0.009999999999999787,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0,6.747638326585695e-5,94,n.s.,6.242197253433208e-5,34,*
Yayoi,xbp2,Fukahori_2002-8-A,1,24,-0.019999999999999574,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0.0798145499400833,6.756756756756757e-5,95,n.s.,6.830601092896175e-5,103,n.s.
Yayoi,xbp2,Fukahori_2002-8-A,2,24,0.16000000000000014,0.03375000000000002,0.21278305955781032,dixon,0,0,6.180469715698394e-5,26,*,6.180469715698394e-5,26,*
Yayoi,xbp2,Fukahori_4,1,24,0.10000000000000053,0.03375000000000002,0.21278305955781032,dixon,0,0,6.203473945409429e-5,29,*,6.203473945409429e-5,29,*
Yayoi,xbp2,Fukahori_4,2,24,-0.10000000000000053,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0.0798145499400833,6.821282401091406e-5,102,n.s.,6.887052341597797e-5,109,n.s.
Yayoi,xbp2,Fukahori_6,1,24,-0.6600000000000001,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0.0798145499400833,6.793478260869565e-5,99,n.s.,6.858710562414266e-5,106,n.s.
Yayoi,xbp2,Fukahori_6,2,24,0.5100000000000016,0.03375000000000002,0.21278305955781032,dixon,0,0,6.195786864931847e-5,28,*,6.195786864931847e-5,28,*
Yayoi,xbp2,Fukahori_Takahoko,1,24,-0.09999999999999964,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0.0798145499400833,6.802721088435374e-5,100,n.s.,6.868131868131868e-5,107,n.s.
Yayoi,xbp2,Fukahori_Takahoko,2,24,-0.06999999999999851,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0.0798145499400833,6.811989100817439e-5,101,n.s.,6.87757909215956e-5,108,n.s.
Yayoi,xbp2,miyanomoto_14,1,24,-0.02999999999999936,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0.0798145499400833,6.839945280437756e-5,104,n.s.,6.906077348066299e-5,111,n.s.
Yayoi,xbp2,miyanomoto_14,2,24,0.25,0.03375000000000002,0.21278305955781032,dixon,0,0,6.218905472636817e-5,31,*,6.218905472636817e-5,31,*
Yayoi,xbp2,miyanomoto_20,1,24,0.07000000000000028,0.03375000000000002,0.21278305955781032,dixon,0,0,6.234413965087283e-5,33,*,6.234413965087283e-5,33,*
Yayoi,xbp2,miyanomoto_20,2,24,0.02999999999999936,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0,6.87757909215956e-5,108,n.s.,6.273525721455459e-5,38,*
Yayoi,xbp2,Miyanomoto_35,1,24,0.03999999999999915,0.03375000000000002,0.21278305955781032,dixon,0,0,6.2266500622665e-5,32,*,6.2266500622665e-5,32,*
Yayoi,xbp2,Miyanomoto_35,2,24,-0.009999999999999787,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0.0798145499400833,6.849315068493152e-5,105,n.s.,6.915629322268326e-5,112,n.s.
Yayoi,xbp2,miyanomoto_36,1,24,0.009999999999999787,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0,6.858710562414266e-5,106,n.s.,6.25782227784731e-5,36,*
Yayoi,xbp2,miyanomoto_36,2,24,0,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0,6.868131868131868e-5,107,n.s.,6.265664160401002e-5,37,*
Yayoi,xbp2,Okinoharu_12,1,24,0.1899999999999995,0.03375000000000002,0.21278305955781032,dixon,0,0,6.211180124223603e-5,30,*,6.211180124223603e-5,30,*
Yayoi,xbp2,Okinoharu_12,2,24,-0.009999999999999787,0.03375000000000002,0.21278305955781032,dixon,0.0798145499400833,0.0798145499400833,6.830601092896175e-5,103,n.s.,6.896551724137931e-5,110,n.s.
Yayoi,xlc,Fukahori_19,1,14,-0.009999999999999787,0.015000000000000189,0.21063092036874528,dixon,0.09665838219413808,0.09665838219413808,6.906077348066299e-5,111,n.s.,6.983240223463688e-5,119,n.s.
